Mine Name,CAAQMS_Source_Name,CAAQMS_Match_Type,Environmental_Anomaly,Environmental_Risk_Score,Environmental_Min_Anomaly_Score,Environmental_Anomaly_Count,Environmental_Observations,Environmental_Anomaly_Rate,Environmental_Available,Production_Source_Name,Production_Match_Type,Operational_ZScore,Operational_Absolute_ZScore,Operational_Anomaly,Operational_Anomaly_Category,Operational_Anomaly_Reason,Operational_Change,Data_Sufficient,Operational_Available,Evidence_Count,Evidence_Coverage,Evidence_Status,Safety_Evidence_Available,Safety_Evidence_Status,Environmental_Component,Operational_Component,Safety_Component,Available_Evidence_Domains,Confidence_Score,Confidence_Category,Confidence_Explanation,Assessment_Limitation
"Pimpalgaon,",,,,,,,,,0,,,,,,,,,,0,0,0.0,Insufficient Evidence,0,Mine-level safety evidence unavailable,0,0,0,0,0.0,Insufficient Evidence,No mine-level evidence is available for risk assessment.,Confidence reflects available mine-level evidence only. Current accident data is state/year level and is not assigned to individual mines.
Pindra Colliery,,,,,,,,,0,Pindra Colliery,Contextual_Fuzzy,-0.1986356415227257,0.1986356415227257,0.0,Normal,Latest production change is within the normal range of observed production changes.,0.0,True,1,1,50.0,Operational Only,0,Mine-level safety evidence unavailable,0,1,0,1,60.0,Moderate,Only operational evidence is available; environmental and mine-level safety evidence are unavailable.,Confidence reflects available mine-level evidence only. Current accident data is state/year level and is not assigned to individual mines.
Piparia,,,,,,,,,0,Piparia,Contextual_Fuzzy,-0.2275437504036369,0.2275437504036369,0.0,Normal,Latest production change is within the normal range of observed production changes.,-0.03,True,1,1,50.0,Operational Only,0,Mine-level safety evidence unavailable,0,1,0,1,60.0,Moderate,Only operational evidence is available; environmental and mine-level safety evidence are unavailable.,Confidence reflects available mine-level evidence only. Current accident data is state/year level and is not assigned to individual mines.
Porascol East Colliery,,,,,,,,,0,Porascol East Colliery,Contextual_Fuzzy,-0.2082716778163627,0.2082716778163627,0.0,Normal,Latest production change is within the normal range of observed production changes.,-0.0099999999999999,True,1,1,50.0,Operational Only,0,Mine-level safety evidence unavailable,0,1,0,1,60.0,Moderate,Only operational evidence is available; environmental and mine-level safety evidence are unavailable.,Confidence reflects available mine-level evidence only. Current accident data is state/year level and is not assigned to individual mines.
Porascol West Colliery,,,,,,,,,0,Porascol West Colliery,Contextual_Fuzzy,-0.2082716778163628,0.2082716778163628,0.0,Normal,Latest production change is within the normal range of observed production changes.,-0.01,True,1,1,50.0,Operational Only,0,Mine-level safety evidence unavailable,0,1,0,1,60.0,Moderate,Only operational evidence is available; environmental and mine-level safety evidence are unavailable.,Confidence reflects available mine-level evidence only. Current accident data is state/year level and is not assigned to individual mines.
Prakasham Khani OC,,,,,,,,,0,Prakasham Khani OC,Contextual_Fuzzy,0.4758868990318672,0.4758868990318672,0.0,Normal,Latest production change is within the normal range of observed production changes.,0.6999999999999993,True,1,1,50.0,Operational Only,0,Mine-level safety evidence unavailable,0,1,0,1,60.0,Moderate,Only operational evidence is available; environmental and mine-level safety evidence are unavailable.,Confidence reflects available mine-level evidence only. Current accident data is state/year level and is not assigned to individual mines.
Pundi,,,,,,,,,0,Pundi,Contextual_Fuzzy,-0.1986356415227257,0.1986356415227257,0.0,Normal,Latest production change is within the normal range of observed production changes.,0.0,True,1,1,50.0,Operational Only,0,Mine-level safety evidence unavailable,0,1,0,1,60.0,Moderate,Only operational evidence is available; environmental and mine-level safety evidence are unavailable.,Confidence reflects available mine-level evidence only. Current accident data is state/year level and is not assigned to individual mines.
Pure Searsole Colliery,,,,,,,,,0,Pure Searsole Colliery,Contextual_Fuzzy,-0.1986356415227257,0.1986356415227257,0.0,Normal,Latest production change is within the normal range of observed production changes.,0.0,True,1,1,50.0,Operational Only,0,Mine-level safety evidence unavailable,0,1,0,1,60.0,Moderate,Only operational evidence is available; environmental and mine-level safety evidence are unavailable.,Confidence reflects available mine-level evidence only. Current accident data is state/year level and is not assigned to individual mines.
Purnadih,,,,,,,,,0,Purnadih,Contextual_Fuzzy,-0.3335401496336445,0.3335401496336445,0.0,Normal,Latest production change is within the normal range of observed production changes.,-0.14,True,1,1,50.0,Operational Only,0,Mine-level safety evidence unavailable,0,1,0,1,60.0,Moderate,Only operational evidence is available; environmental and mine-level safety evidence are unavailable.,Confidence reflects available mine-level evidence only. Current accident data is state/year level and is not assigned to individual mines.
Rajendra,,,,,,,,,0,Rajendra,Contextual_Fuzzy,-0.1986356415227257,0.1986356415227257,0.0,Normal,Latest production change is within the normal range of observed production changes.,0.0,True,1,1,50.0,Operational Only,0,Mine-level safety evidence unavailable,0,1,0,1,60.0,Moderate,Only operational evidence is available; environmental and mine-level safety evidence are unavailable.,Confidence reflects available mine-level evidence only. Current accident data is state/year level and is not assigned to individual mines.
Rajhara,,,,,,,,,0,Rajhara,Contextual_Fuzzy,-0.1986356415227257,0.1986356415227257,0.0,Normal,Latest production change is within the normal range of observed production changes.,0.0,True,1,1,50.0,Operational Only,0,Mine-level safety evidence unavailable,0,1,0,1,60.0,Moderate,Only operational evidence is available; environmental and mine-level safety evidence are unavailable.,Confidence reflects available mine-level evidence only. Current accident data is state/year level and is not assigned to individual mines.
Rajmahal OCP,,,,,,,,,0,Rajmahal OCP,Contextual_Fuzzy,6.228600566333189,6.228600566333189,1.0,Highly Unusual,Production increased by 6.67 MT compared with the previous year; the change is statistically unusual (Z-score: 6.23).,6.670000000000001,True,1,1,50.0,Operational Only,0,Mine-level safety evidence unavailable,0,1,0,1,60.0,Moderate,Only operational evidence is available; environmental and mine-level safety evidence are unavailable.,Confidence reflects available mine-level evidence only. Current accident data is state/year level and is not assigned to individual mines.
Rajnagar RO,,,,,,,,,0,Rajnagar RO,Contextual_Fuzzy,-0.256451859284548,0.256451859284548,0.0,Normal,Latest production change is within the normal range of observed production changes.,-0.06,True,1,1,50.0,Operational Only,0,Mine-level safety evidence unavailable,0,1,0,1,60.0,Moderate,Only operational evidence is available; environmental and mine-level safety evidence are unavailable.,Confidence reflects available mine-level evidence only. Current accident data is state/year level and is not assigned to individual mines.
Rajpura,,,,,,,,,0,Rajpura,Contextual_Fuzzy,-0.1889996052290888,0.1889996052290888,0.0,Normal,Latest production change is within the normal range of observed production changes.,0.0099999999999999,True,1,1,50.0,Operational Only,0,Mine-level safety evidence unavailable,0,1,0,1,60.0,Moderate,Only operational evidence is available; environmental and mine-level safety evidence are unavailable.,Confidence reflects available mine-level evidence only. Current accident data is state/year level and is not assigned to individual mines.
Rajrappa Project,,,,,,,,,0,Rajrappa Project,Contextual_Fuzzy,-0.2275437504036369,0.2275437504036369,0.0,Normal,Latest production change is within the normal range of observed production changes.,-0.03,True,1,1,50.0,Operational Only,0,Mine-level safety evidence unavailable,0,1,0,1,60.0,Moderate,Only operational evidence is available; environmental and mine-level safety evidence are unavailable.,Confidence reflects available mine-level evidence only. Current accident data is state/year level and is not assigned to individual mines.
Rajur UG,,,,,,,,,0,Rajur UG,Contextual_Fuzzy,-0.1889996052290888,0.1889996052290888,0.0,Normal,Latest production change is within the normal range of observed production changes.,0.0099999999999999,True,1,1,50.0,Operational Only,0,Mine-level safety evidence unavailable,0,1,0,1,60.0,Moderate,Only operational evidence is available; environmental and mine-level safety evidence are unavailable.,Confidence reflects available mine-level evidence only. Current accident data is state/year level and is not assigned to individual mines.
Ramagundam OC-I Extn. Ph-II,,,,,,,,,0,Ramagundam OC-I Extn. Ph-II,Contextual_Fuzzy,0.1868058102227566,0.1868058102227566,0.0,Normal,Latest production change is within the normal range of observed production changes.,0.4000000000000003,True,1,1,50.0,Operational Only,0,Mine-level safety evidence unavailable,0,1,0,1,60.0,Moderate,Only operational evidence is available; environmental and mine-level safety evidence are unavailable.,Confidence reflects available mine-level evidence only. Current accident data is state/year level and is not assigned to individual mines.
Ramagundam-OC 3 & OC III,,,,,,,,,0,Ramagundam-OC 3 & OC III,Contextual_Fuzzy,1.0925932218246392,1.0925932218246392,0.0,Normal,Latest production change is within the normal range of observed production changes.,1.34,True,1,1,50.0,Operational Only,0,Mine-level safety evidence unavailable,0,1,0,1,60.0,Moderate,Only operational evidence is available; environmental and mine-level safety evidence are unavailable.,Confidence reflects available mine-level evidence only. Current accident data is state/year level and is not assigned to individual mines.
Ramakrishnapur OC,,,,,,,,,0,Ramakrishnapur OC,Contextual_Fuzzy,-0.2082716778163625,0.2082716778163625,0.0,Normal,Latest production change is within the normal range of observed production changes.,-0.0099999999999997,True,1,1,50.0,Operational Only,0,Mine-level safety evidence unavailable,0,1,0,1,60.0,Moderate,Only operational evidence is available; environmental and mine-level safety evidence are unavailable.,Confidence reflects available mine-level evidence only. Current accident data is state/year level and is not assigned to individual mines.
Ramnagar Colliery,,,,,,,,,0,,,,,,,,,,0,0,0.0,Insufficient Evidence,0,Mine-level safety evidence unavailable,0,0,0,0,0.0,Insufficient Evidence,No mine-level evidence is available for risk assessment.,Confidence reflects available mine-level evidence only. Current accident data is state/year level and is not assigned to individual mines.
Rampur Batura,,,,,,,,,0,Rampur Batura,Contextual_Fuzzy,0.9287806048328092,0.9287806048328092,0.0,Normal,Latest production change is within the normal range of observed production changes.,1.17,True,1,1,50.0,Operational Only,0,Mine-level safety evidence unavailable,0,1,0,1,60.0,Moderate,Only operational evidence is available; environmental and mine-level safety evidence are unavailable.,Confidence reflects available mine-level evidence only. Current accident data is state/year level and is not assigned to individual mines.
Raniatari,,,,,,,,,0,Raniatari,Contextual_Fuzzy,-0.1986356415227257,0.1986356415227257,0.0,Normal,Latest production change is within the normal range of observed production changes.,0.0,True,1,1,50.0,Operational Only,0,Mine-level safety evidence unavailable,0,1,0,1,60.0,Moderate,Only operational evidence is available; environmental and mine-level safety evidence are unavailable.,Confidence reflects available mine-level evidence only. Current accident data is state/year level and is not assigned to individual mines.
Ravindra Khani-5 Incline,,,,,,,,,0,Ravindra Khani-5 Incline,Contextual_Fuzzy,-0.2179077141099998,0.2179077141099998,0.0,Normal,Latest production change is within the normal range of observed production changes.,-0.0199999999999999,True,1,1,50.0,Operational Only,0,Mine-level safety evidence unavailable,0,1,0,1,60.0,Moderate,Only operational evidence is available; environmental and mine-level safety evidence are unavailable.,Confidence reflects available mine-level evidence only. Current accident data is state/year level and is not assigned to individual mines.
Ravindra Khani-6 Incline,,,,,,,,,0,Ravindra Khani-6 Incline,Contextual_Fuzzy,-0.2082716778163627,0.2082716778163627,0.0,Normal,Latest production change is within the normal range of observed production changes.,-0.0099999999999999,True,1,1,50.0,Operational Only,0,Mine-level safety evidence unavailable,0,1,0,1,60.0,Moderate,Only operational evidence is available; environmental and mine-level safety evidence are unavailable.,Confidence reflects available mine-level evidence only. Current accident data is state/year level and is not assigned to individual mines.
"Ravindra Khani-7,Incline",,,,,,,,,0,"Ravindra Khani-7,Incline",Contextual_Fuzzy,-0.1986356415227257,0.1986356415227257,0.0,Normal,Latest production change is within the normal range of observed production changes.,0.0,True,1,1,50.0,Operational Only,0,Mine-level safety evidence unavailable,0,1,0,1,60.0,Moderate,Only operational evidence is available; environmental and mine-level safety evidence are unavailable.,Confidence reflects available mine-level evidence only. Current accident data is state/year level and is not assigned to individual mines.
"Ravindra Khani-New Tech,",,,,,,,,,0,"Ravindra Khani-New Tech,",Contextual_Fuzzy,-0.2179077141099998,0.2179077141099998,0.0,Normal,Latest production change is within the normal range of observed production changes.,-0.0199999999999999,True,1,1,50.0,Operational Only,0,Mine-level safety evidence unavailable,0,1,0,1,60.0,Moderate,Only operational evidence is available; environmental and mine-level safety evidence are unavailable.,Confidence reflects available mine-level evidence only. Current accident data is state/year level and is not assigned to individual mines.
Rehar,,,,,,,,,0,Rehar,Contextual_Fuzzy,-0.237179786697274,0.237179786697274,0.0,Normal,Latest production change is within the normal range of observed production changes.,-0.04,True,1,1,50.0,Operational Only,0,Mine-level safety evidence unavailable,0,1,0,1,60.0,Moderate,Only operational evidence is available; environmental and mine-level safety evidence are unavailable.,Confidence reflects available mine-level evidence only. Current accident data is state/year level and is not assigned to individual mines.
Religara,,,,,,,,,0,Religara,Contextual_Fuzzy,-0.1986356415227257,0.1986356415227257,0.0,Normal,Latest production change is within the normal range of observed production changes.,0.0,True,1,1,50.0,Operational Only,0,Mine-level safety evidence unavailable,0,1,0,1,60.0,Moderate,Only operational evidence is available; environmental and mine-level safety evidence are unavailable.,Confidence reflects available mine-level evidence only. Current accident data is state/year level and is not assigned to individual mines.
ROCP/S. Jharia,,,,,,,,,0,ROCP/S. Jharia,Contextual_Fuzzy,0.3024382457464012,0.3024382457464012,0.0,Normal,Latest production change is within the normal range of observed production changes.,0.5200000000000002,True,1,1,50.0,Operational Only,0,Mine-level safety evidence unavailable,0,1,0,1,60.0,Moderate,Only operational evidence is available; environmental and mine-level safety evidence are unavailable.,Confidence reflects available mine-level evidence only. Current accident data is state/year level and is not assigned to individual mines.
Rohini,,,,,,,,,0,Rohini,Contextual_Fuzzy,-0.4588086214509262,0.4588086214509262,0.0,Normal,Latest production change is within the normal range of observed production changes.,-0.27,True,1,1,50.0,Operational Only,0,Mine-level safety evidence unavailable,0,1,0,1,60.0,Moderate,Only operational evidence is available; environmental and mine-level safety evidence are unavailable.,Confidence reflects available mine-level evidence only. Current accident data is state/year level and is not assigned to individual mines.
Samleswari OCP,,,,,,,,,0,Samleswari OCP,Contextual_Fuzzy,1.3624022380464769,1.3624022380464769,0.0,Normal,Latest production change is within the normal range of observed production changes.,1.62,True,1,1,50.0,Operational Only,0,Mine-level safety evidence unavailable,0,1,0,1,60.0,Moderate,Only operational evidence is available; environmental and mine-level safety evidence are unavailable.,Confidence reflects available mine-level evidence only. Current accident data is state/year level and is not assigned to individual mines.
Sankarpur Colliery,,,,,,,,,0,Sankarpur Colliery,Contextual_Fuzzy,-0.2275437504036369,0.2275437504036369,0.0,Normal,Latest production change is within the normal range of observed production changes.,-0.03,True,1,1,50.0,Operational Only,0,Mine-level safety evidence unavailable,0,1,0,1,60.0,Moderate,Only operational evidence is available; environmental and mine-level safety evidence are unavailable.,Confidence reflects available mine-level evidence only. Current accident data is state/year level and is not assigned to individual mines.
Saoner Mine - II,,,,,,,,,0,Saoner Mine - II,Contextual_Fuzzy,-0.1697275326418146,0.1697275326418146,0.0,Normal,Latest production change is within the normal range of observed production changes.,0.03,True,1,1,50.0,Operational Only,0,Mine-level safety evidence unavailable,0,1,0,1,60.0,Moderate,Only operational evidence is available; environmental and mine-level safety evidence are unavailable.,Confidence reflects available mine-level evidence only. Current accident data is state/year level and is not assigned to individual mines.
Saoner Mine - III,,,,,,,,,0,Saoner Mine - III,Contextual_Fuzzy,-0.1889996052290887,0.1889996052290887,0.0,Normal,Latest production change is within the normal range of observed production changes.,0.01,True,1,1,50.0,Operational Only,0,Mine-level safety evidence unavailable,0,1,0,1,60.0,Moderate,Only operational evidence is available; environmental and mine-level safety evidence are unavailable.,Confidence reflects available mine-level evidence only. Current accident data is state/year level and is not assigned to individual mines.
Saoner Mine-I,,,,,,,,,0,Saoner Mine-I,Contextual_Fuzzy,-0.1697275326418146,0.1697275326418146,0.0,Normal,Latest production change is within the normal range of observed production changes.,0.03,True,1,1,50.0,Operational Only,0,Mine-level safety evidence unavailable,0,1,0,1,60.0,Moderate,Only operational evidence is available; environmental and mine-level safety evidence are unavailable.,Confidence reflects available mine-level evidence only. Current accident data is state/year level and is not assigned to individual mines.
Saraipali,,,,,,,,,0,Saraipali,Contextual_Fuzzy,-0.0926392422927183,0.0926392422927183,0.0,Normal,Latest production change is within the normal range of observed production changes.,0.1099999999999998,True,1,1,50.0,Operational Only,0,Mine-level safety evidence unavailable,0,1,0,1,60.0,Moderate,Only operational evidence is available; environmental and mine-level safety evidence are unavailable.,Confidence reflects available mine-level evidence only. Current accident data is state/year level and is not assigned to individual mines.
Sarisatolli Coal Mine,,,,,,,,,0,Sarisatolli Coal Mine,Contextual_Fuzzy,-0.6900734924982155,0.6900734924982155,0.0,Normal,Latest production change is within the normal range of observed production changes.,-0.51,True,1,1,50.0,Operational Only,0,Mine-level safety evidence unavailable,0,1,0,1,60.0,Moderate,Only operational evidence is available; environmental and mine-level safety evidence are unavailable.,Confidence reflects available mine-level evidence only. Current accident data is state/year level and is not assigned to individual mines.
Sarni Mine,,,,,,,,,0,,,,,,,,,,0,0,0.0,Insufficient Evidence,0,Mine-level safety evidence unavailable,0,0,0,0,0.0,Insufficient Evidence,No mine-level evidence is available for risk assessment.,Confidence reflects available mine-level evidence only. Current accident data is state/year level and is not assigned to individual mines.
Sarubera,,,,,,,,,0,,,,,,,,,,0,0,0.0,Insufficient Evidence,0,Mine-level safety evidence unavailable,0,0,0,0,0.0,Insufficient Evidence,No mine-level evidence is available for risk assessment.,Confidence reflects available mine-level evidence only. Current accident data is state/year level and is not assigned to individual mines.
Sasti Expn. OCM,,,,,,,,,0,Sasti Expn. OCM,Contextual_Fuzzy,-0.738253673966401,0.738253673966401,0.0,Normal,Latest production change is within the normal range of observed production changes.,-0.5600000000000003,True,1,1,50.0,Operational Only,0,Mine-level safety evidence unavailable,0,1,0,1,60.0,Moderate,Only operational evidence is available; environmental and mine-level safety evidence are unavailable.,Confidence reflects available mine-level evidence only. Current accident data is state/year level and is not assigned to individual mines.
Satgram Incline,,,,,,,,,0,Satgram Incline,Contextual_Fuzzy,-0.1986356415227257,0.1986356415227257,0.0,Normal,Latest production change is within the normal range of observed production changes.,0.0,True,1,1,50.0,Operational Only,0,Mine-level safety evidence unavailable,0,1,0,1,60.0,Moderate,Only operational evidence is available; environmental and mine-level safety evidence are unavailable.,Confidence reflects available mine-level evidence only. Current accident data is state/year level and is not assigned to individual mines.
Satgram Project,,,,,,,,,0,Satgram Project,Contextual_Fuzzy,-0.2179077141099998,0.2179077141099998,0.0,Normal,Latest production change is within the normal range of observed production changes.,-0.02,True,1,1,50.0,Operational Only,0,Mine-level safety evidence unavailable,0,1,0,1,60.0,Moderate,Only operational evidence is available; environmental and mine-level safety evidence are unavailable.,Confidence reflects available mine-level evidence only. Current accident data is state/year level and is not assigned to individual mines.
Saunda (Ncdc),,,,,,,,,0,,,,,,,,,,0,0,0.0,Insufficient Evidence,0,Mine-level safety evidence unavailable,0,0,0,0,0.0,Insufficient Evidence,No mine-level evidence is available for risk assessment.,Confidence reflects available mine-level evidence only. Current accident data is state/year level and is not assigned to individual mines.
Sayal `D',,,,,,,,,0,Sayal `D',Contextual_Fuzzy,0.6107914071427866,0.6107914071427866,0.0,Normal,Latest production change is within the normal range of observed production changes.,0.84,True,1,1,50.0,Operational Only,0,Mine-level safety evidence unavailable,0,1,0,1,60.0,Moderate,Only operational evidence is available; environmental and mine-level safety evidence are unavailable.,Confidence reflects available mine-level evidence only. Current accident data is state/year level and is not assigned to individual mines.
SD OC Mine,,,,,,,,,0,SD OC Mine,Contextual_Fuzzy,-0.0059149156499846,0.0059149156499846,0.0,Normal,Latest production change is within the normal range of observed production changes.,0.2000000000000001,True,1,1,50.0,Operational Only,0,Mine-level safety evidence unavailable,0,1,0,1,60.0,Moderate,Only operational evidence is available; environmental and mine-level safety evidence are unavailable.,Confidence reflects available mine-level evidence only. Current accident data is state/year level and is not assigned to individual mines.
Sendra Bansjora,,,,,,,,,0,Sendra Bansjora,Contextual_Fuzzy,-0.3239041133400074,0.3239041133400074,0.0,Normal,Latest production change is within the normal range of observed production changes.,-0.13,True,1,1,50.0,Operational Only,0,Mine-level safety evidence unavailable,0,1,0,1,60.0,Moderate,Only operational evidence is available; environmental and mine-level safety evidence are unavailable.,Confidence reflects available mine-level evidence only. Current accident data is state/year level and is not assigned to individual mines.
Shampur B,,,,,,,,,0,Shampur B,Contextual_Fuzzy,-0.1986356415227257,0.1986356415227257,0.0,Normal,Latest production change is within the normal range of observed production changes.,0.0,True,1,1,50.0,Operational Only,0,Mine-level safety evidence unavailable,0,1,0,1,60.0,Moderate,Only operational evidence is available; environmental and mine-level safety evidence are unavailable.,Confidence reflects available mine-level evidence only. Current accident data is state/year level and is not assigned to individual mines.
Shanthi Khani,,,,,,,,,0,,,,,,,,,,0,0,0.0,Insufficient Evidence,0,Mine-level safety evidence unavailable,0,0,0,0,0.0,Insufficient Evidence,No mine-level evidence is available for risk assessment.,Confidence reflects available mine-level evidence only. Current accident data is state/year level and is not assigned to individual mines.
Sharda Highwall,,,,,,,,,0,Sharda Highwall,Contextual_Fuzzy,-0.1504554600545405,0.1504554600545405,0.0,Normal,Latest production change is within the normal range of observed production changes.,0.0499999999999999,True,1,1,50.0,Operational Only,0,Mine-level safety evidence unavailable,0,1,0,1,60.0,Moderate,Only operational evidence is available; environmental and mine-level safety evidence are unavailable.,Confidence reflects available mine-level evidence only. Current accident data is state/year level and is not assigned to individual mines.
Sharda UG,,,,,,,,,0,,,,,,,,,,0,0,0.0,Insufficient Evidence,0,Mine-level safety evidence unavailable,0,0,0,0,0.0,Insufficient Evidence,No mine-level evidence is available for risk assessment.,Confidence reflects available mine-level evidence only. Current accident data is state/year level and is not assigned to individual mines.
Shivani,,,,,,,,,0,Shivani,Contextual_Fuzzy,-0.1504554600545405,0.1504554600545405,0.0,Normal,Latest production change is within the normal range of observed production changes.,0.05,True,1,1,50.0,Operational Only,0,Mine-level safety evidence unavailable,0,1,0,1,60.0,Moderate,Only operational evidence is available; environmental and mine-level safety evidence are unavailable.,Confidence reflects available mine-level evidence only. Current accident data is state/year level and is not assigned to individual mines.
Shyam Sundarpur Colliery,,,,,,,,,0,Shyam Sundarpur Colliery,Contextual_Fuzzy,-0.1408194237609035,0.1408194237609035,0.0,Normal,Latest production change is within the normal range of observed production changes.,0.0599999999999999,True,1,1,50.0,Operational Only,0,Mine-level safety evidence unavailable,0,1,0,1,60.0,Moderate,Only operational evidence is available; environmental and mine-level safety evidence are unavailable.,Confidence reflects available mine-level evidence only. Current accident data is state/year level and is not assigned to individual mines.
Sial Ghogri Coal Mine,,,,,,,,,0,Sial Ghogri Coal Mine,Contextual_Fuzzy,-0.2179077141099998,0.2179077141099998,0.0,Normal,Latest production change is within the normal range of observed production changes.,-0.0199999999999999,True,1,1,50.0,Operational Only,0,Mine-level safety evidence unavailable,0,1,0,1,60.0,Moderate,Only operational evidence is available; environmental and mine-level safety evidence are unavailable.,Confidence reflects available mine-level evidence only. Current accident data is state/year level and is not assigned to individual mines.
Siarmal OCP,,,,,,,,,0,,,,,,,,,,0,0,0.0,Insufficient Evidence,0,Mine-level safety evidence unavailable,0,0,0,0,0.0,Insufficient Evidence,No mine-level evidence is available for risk assessment.,Confidence reflects available mine-level evidence only. Current accident data is state/year level and is not assigned to individual mines.
Siduli Colliery,,,,,,,,,0,Siduli Colliery,Contextual_Fuzzy,-0.2082716778163627,0.2082716778163627,0.0,Normal,Latest production change is within the normal range of observed production changes.,-0.0099999999999999,True,1,1,50.0,Operational Only,0,Mine-level safety evidence unavailable,0,1,0,1,60.0,Moderate,Only operational evidence is available; environmental and mine-level safety evidence are unavailable.,Confidence reflects available mine-level evidence only. Current accident data is state/year level and is not assigned to individual mines.
Sijua Colliery,,,,,,,,,0,"Sijua Colliery,",Contextual_Fuzzy,-0.1986356415227257,0.1986356415227257,0.0,Normal,Latest production change is within the normal range of observed production changes.,0.0,True,1,1,50.0,Operational Only,0,Mine-level safety evidence unavailable,0,1,0,1,60.0,Moderate,Only operational evidence is available; environmental and mine-level safety evidence are unavailable.,Confidence reflects available mine-level evidence only. Current accident data is state/year level and is not assigned to individual mines.
Sikni OC Mine,,,,,,,,,0,,,,,,,,,,0,0,0.0,Insufficient Evidence,0,Mine-level safety evidence unavailable,0,0,0,0,0.0,Insufficient Evidence,No mine-level evidence is available for risk assessment.,Confidence reflects available mine-level evidence only. Current accident data is state/year level and is not assigned to individual mines.
Silewara Colliery,,,,,,,,,0,Silewara Colliery,Contextual_Fuzzy,-0.1793635689354516,0.1793635689354516,0.0,Normal,Latest production change is within the normal range of observed production changes.,0.02,True,1,1,50.0,Operational Only,0,Mine-level safety evidence unavailable,0,1,0,1,60.0,Moderate,Only operational evidence is available; environmental and mine-level safety evidence are unavailable.,Confidence reflects available mine-level evidence only. Current accident data is state/year level and is not assigned to individual mines.
Singhali Colliery,,,,,,,,,0,Singhali Colliery,Contextual_Fuzzy,-0.2082716778163628,0.2082716778163628,0.0,Normal,Latest production change is within the normal range of observed production changes.,-0.01,True,1,1,50.0,Operational Only,0,Mine-level safety evidence unavailable,0,1,0,1,60.0,Moderate,Only operational evidence is available; environmental and mine-level safety evidence are unavailable.,Confidence reflects available mine-level evidence only. Current accident data is state/year level and is not assigned to individual mines.
Singori OC,,,,,,,,,0,Singori OC,Contextual_Fuzzy,-0.1986356415227257,0.1986356415227257,0.0,Normal,Latest production change is within the normal range of observed production changes.,0.0,True,1,1,50.0,Operational Only,0,Mine-level safety evidence unavailable,0,1,0,1,60.0,Moderate,Only operational evidence is available; environmental and mine-level safety evidence are unavailable.,Confidence reflects available mine-level evidence only. Current accident data is state/year level and is not assigned to individual mines.
Sirka,,,,,,,,,0,Sirka,Contextual_Fuzzy,-0.0830032059990811,0.0830032059990811,0.0,Normal,Latest production change is within the normal range of observed production changes.,0.12,True,1,1,50.0,Operational Only,0,Mine-level safety evidence unavailable,0,1,0,1,60.0,Moderate,Only operational evidence is available; environmental and mine-level safety evidence are unavailable.,Confidence reflects available mine-level evidence only. Current accident data is state/year level and is not assigned to individual mines.
Sonepur Bazari Project OCM,,,,,,,,,0,,,,,,,,,,0,0,0.0,Insufficient Evidence,0,Mine-level safety evidence unavailable,0,0,0,0,0.0,Insufficient Evidence,No mine-level evidence is available for risk assessment.,Confidence reflects available mine-level evidence only. Current accident data is state/year level and is not assigned to individual mines.
South Samla,,,,,,,,,0,,,,,,,,,,0,0,0.0,Insufficient Evidence,0,Mine-level safety evidence unavailable,0,0,0,0,0.0,Insufficient Evidence,No mine-level evidence is available for risk assessment.,Confidence reflects available mine-level evidence only. Current accident data is state/year level and is not assigned to individual mines.
Srirampur OC,,,,,,,,,0,Srirampur OC,Contextual_Fuzzy,-0.1311833874672666,0.1311833874672666,0.0,Normal,Latest production change is within the normal range of observed production changes.,0.0699999999999998,True,1,1,50.0,Operational Only,0,Mine-level safety evidence unavailable,0,1,0,1,60.0,Moderate,Only operational evidence is available; environmental and mine-level safety evidence are unavailable.,Confidence reflects available mine-level evidence only. Current accident data is state/year level and is not assigned to individual mines.
"Srirampur-1, Incline",,,,,,,,,0,"Srirampur-1, Incline",Contextual_Fuzzy,-0.3817203311018297,0.3817203311018297,0.0,Normal,Latest production change is within the normal range of observed production changes.,-0.19,True,1,1,50.0,Operational Only,0,Mine-level safety evidence unavailable,0,1,0,1,60.0,Moderate,Only operational evidence is available; environmental and mine-level safety evidence are unavailable.,Confidence reflects available mine-level evidence only. Current accident data is state/year level and is not assigned to individual mines.
Srirampur-3 & 3A Incline,,,,,,,,,0,Srirampur-3 & 3A Incline,Contextual_Fuzzy,-0.3624482585145557,0.3624482585145557,0.0,Normal,Latest production change is within the normal range of observed production changes.,-0.17,True,1,1,50.0,Operational Only,0,Mine-level safety evidence unavailable,0,1,0,1,60.0,Moderate,Only operational evidence is available; environmental and mine-level safety evidence are unavailable.,Confidence reflects available mine-level evidence only. Current accident data is state/year level and is not assigned to individual mines.
Suliyari,,,,,,,,,0,,,,,,,,,,0,0,0.0,Insufficient Evidence,0,Mine-level safety evidence unavailable,0,0,0,0,0.0,Insufficient Evidence,No mine-level evidence is available for risk assessment.,Confidence reflects available mine-level evidence only. Current accident data is state/year level and is not assigned to individual mines.
Tadicherla 1 OCM,,,,,,,,,0,,,,,,,,,,0,0,0.0,Insufficient Evidence,0,Mine-level safety evidence unavailable,0,0,0,0,0.0,Insufficient Evidence,No mine-level evidence is available for risk assessment.,Confidence reflects available mine-level evidence only. Current accident data is state/year level and is not assigned to individual mines.
